Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name does climb up .,-4.3162360191345215,-25.897415161132812,"what , n't in there","[-3.224195957183838, -4.6235833168029785, -11.382912635803223, -3.349377393722534, -3.3168282508850098, -0.0005168771021999419]",good,drop_argument,89,syntax,argument_structure,sample9,-4.3162360191345215,-4.269779205322266,FALSE
Name does go to .,-4.269779205322266,-25.618675231933594,"what , n't in get","[-3.224195957183838, -4.6235833168029785, -8.562926292419434, -2.2142837047576904, -6.992922782897949, -0.000763363263104111]",bad,drop_argument,89,syntax,argument_structure,sample9,-4.3162360191345215,-4.269779205322266,FALSE
Name would n't drop by .,-3.908568859100342,-27.359981536865234,"what , n't be it yourself","[-3.038832426071167, -5.569579124450684, -1.4792903661727905, -6.772675514221191, -6.872851371765137, -3.6264147758483887, -0.00033790123416110873]",bad,drop_argument,925,syntax,argument_structure,sample1,-3.752279996871948,-3.908568859100342,TRUE
Name would n't leave .,-3.752279996871948,-22.51367950439453,"what , n't be the","[-3.038832426071167, -5.569579124450684, -1.4792903661727905, -5.008749008178711, -7.416574478149414, -0.000654602306894958]",good,drop_argument,925,syntax,argument_structure,sample1,-3.752279996871948,-3.908568859100342,TRUE
Name would n't drop by .,-3.763550996780396,-26.34485626220703,"what , like have it himself","[-3.5443806648254395, -4.707939147949219, -1.6904407739639282, -5.946037292480469, -6.783737659454346, -3.671815872192383, -0.0005048430757597089]",bad,drop_argument,925,syntax,argument_structure,sample10,-3.9059226512908936,-3.763550996780396,FALSE
Name would n't leave .,-3.9059226512908936,-23.435535430908203,"what , like have it","[-3.5443806648254395, -4.707939147949219, -1.6904407739639282, -5.407111167907715, -8.083656311035156, -0.0020063049159944057]",good,drop_argument,925,syntax,argument_structure,sample10,-3.9059226512908936,-3.763550996780396,FALSE
Name would n't drop by .,-3.9862136840820312,-27.90349578857422,"what , n't like it Name","[-3.3328781127929688, -5.237523555755615, -1.3873686790466309, -6.253144264221191, -7.95888614654541, -3.732520580291748, -0.0011759040644392371]",bad,drop_argument,925,syntax,argument_structure,sample2,-3.446307420730591,-3.9862136840820312,TRUE
Name would n't leave .,-3.446307420730591,-20.677845001220703,"what , n't like it","[-3.3328781127929688, -5.237523555755615, -1.3873686790466309, -5.991339206695557, -4.726211071014404, -0.002524405485019088]",good,drop_argument,925,syntax,argument_structure,sample2,-3.446307420730591,-3.9862136840820312,TRUE
Name would n't drop by .,-4.345643520355225,-30.419504165649414,what . like like it the,"[-3.209115743637085, -4.8026275634765625, -2.5039305686950684, -7.302167892456055, -7.9317755699157715, -4.669013023376465, -0.0008740180637687445]",bad,drop_argument,925,syntax,argument_structure,sample3,-3.52205753326416,-4.345643520355225,TRUE
Name would n't leave .,-3.52205753326416,-21.13234519958496,what . like like it,"[-3.209115743637085, -4.8026275634765625, -2.5039305686950684, -5.2530670166015625, -5.362436294555664, -0.001167807262390852]",good,drop_argument,925,syntax,argument_structure,sample3,-3.52205753326416,-4.345643520355225,TRUE
Name would n't drop by .,-3.924753189086914,-27.4732723236084,"what , like like it yourself","[-3.3675284385681152, -5.386772632598877, -1.872739553451538, -5.686952114105225, -7.375952243804932, -3.7825400829315186, -0.00078671018127352]",bad,drop_argument,925,syntax,argument_structure,sample4,-3.9020450115203857,-3.924753189086914,TRUE
Name would n't leave .,-3.9020450115203857,-23.412269592285156,"what , like like it","[-3.3675284385681152, -5.386772632598877, -1.872739553451538, -6.902998447418213, -5.880762100219727, -0.0014680571621283889]",good,drop_argument,925,syntax,argument_structure,sample4,-3.9020450115203857,-3.924753189086914,TRUE
Name would n't drop by .,-4.171140193939209,-29.197982788085938,"what , n't do it himself","[-2.9871325492858887, -6.039527416229248, -1.1170231103897095, -6.227809906005859, -7.6762542724609375, -5.149389266967773, -0.0008451942121610045]",bad,drop_argument,925,syntax,argument_structure,sample5,-3.78841495513916,-4.171140193939209,TRUE
Name would n't leave .,-3.78841495513916,-22.73048973083496,"what , n't do it","[-2.9871325492858887, -6.039527416229248, -1.1170231103897095, -6.359321594238281, -6.226688385009766, -0.0007963585085235536]",good,drop_argument,925,syntax,argument_structure,sample5,-3.78841495513916,-4.171140193939209,TRUE
Name would n't drop by .,-3.977277994155884,-27.840946197509766,"what , n't like it yourself","[-3.349701166152954, -4.962494850158691, -1.657123327255249, -5.331733226776123, -8.048177719116211, -4.4912214279174805, -0.0004944770480506122]",bad,drop_argument,925,syntax,argument_structure,sample6,-4.14957857131958,-3.977277994155884,FALSE
Name would n't leave .,-4.14957857131958,-24.897472381591797,"what , n't like that","[-3.349701166152954, -4.962494850158691, -1.657123327255249, -6.3221564292907715, -8.60496711730957, -0.001029319129884243]",good,drop_argument,925,syntax,argument_structure,sample6,-4.14957857131958,-3.977277994155884,FALSE
Name would n't drop by .,-4.140462398529053,-28.98323631286621,"what , like have it a","[-3.405649185180664, -5.346363067626953, -1.777329921722412, -6.374050140380859, -8.094671249389648, -3.984093189239502, -0.0010789770167320967]",bad,drop_argument,925,syntax,argument_structure,sample7,-3.752472162246704,-4.140462398529053,TRUE
Name would n't leave .,-3.752472162246704,-22.514833450317383,"what , like have it","[-3.405649185180664, -5.346363067626953, -1.777329921722412, -5.807292461395264, -6.1766462326049805, -0.0015524489572271705]",good,drop_argument,925,syntax,argument_structure,sample7,-3.752472162246704,-4.140462398529053,TRUE
Name would n't drop by .,-3.974035024642944,-27.81824493408203,"what , like have it yourself","[-3.1054515838623047, -5.29343318939209, -1.394068717956543, -5.391315460205078, -7.8845930099487305, -4.7488484382629395, -0.0005349873681552708]",bad,drop_argument,925,syntax,argument_structure,sample8,-3.7094686031341553,-3.974035024642944,TRUE
Name would n't leave .,-3.7094686031341553,-22.256811141967773,"what , like have the","[-3.1054515838623047, -5.29343318939209, -1.394068717956543, -6.29148530960083, -6.171906471252441, -0.0004667146422434598]",good,drop_argument,925,syntax,argument_structure,sample8,-3.7094686031341553,-3.974035024642944,TRUE
Name would n't drop by .,-4.195181846618652,-29.36627197265625,"what , you you it yourself","[-3.224195957183838, -4.87992000579834, -2.0266079902648926, -5.451058387756348, -8.38072395324707, -5.403291702270508, -0.0004741021548397839]",bad,drop_argument,925,syntax,argument_structure,sample9,-3.805583953857422,-4.195181846618652,TRUE
Name would n't leave .,-3.805583953857422,-22.83350372314453,"what , you you you","[-3.224195957183838, -4.87992000579834, -2.0266079902648926, -6.492923259735107, -6.2082438468933105, -0.001611840445548296]",good,drop_argument,925,syntax,argument_structure,sample9,-3.805583953857422,-4.195181846618652,TRUE
Name can climb up .,-4.511983871459961,-27.071903228759766,"what , n't ? ?","[-3.038832426071167, -5.5993971824646, -9.603622436523438, -6.709636688232422, -2.12005615234375, -0.0003586364327929914]",good,drop_argument,926,syntax,argument_structure,sample1,-4.511983871459961,-4.011448383331299,FALSE
Name can look like .,-4.011448383331299,-24.06869125366211,"what , n't at that","[-3.038832426071167, -5.5993971824646, -6.028282165527344, -3.1620683670043945, -6.23973274230957, -0.0003768687602132559]",bad,drop_argument,926,syntax,argument_structure,sample1,-4.511983871459961,-4.011448383331299,FALSE
Name can climb up .,-4.431638717651367,-26.589832305908203,"what , n't the the","[-3.5443806648254395, -5.138270378112793, -9.876884460449219, -5.906851291656494, -2.123192310333252, -0.00025328766787424684]",good,drop_argument,926,syntax,argument_structure,sample10,-4.431638717651367,-3.49489426612854,FALSE
Name can look like .,-3.49489426612854,-20.9693660736084,"what , n't at that","[-3.5443806648254395, -5.138270378112793, -4.862390041351318, -1.948927640914917, -5.475075721740723, -0.0003215749457012862]",bad,drop_argument,926,syntax,argument_structure,sample10,-4.431638717651367,-3.49489426612854,FALSE
Name can climb up .,-4.173650741577148,-25.04190444946289,"what , n't ? ?","[-3.3328781127929688, -5.120120525360107, -10.411211013793945, -2.925524950027466, -3.2506823539733887, -0.0014873405452817678]",good,drop_argument,926,syntax,argument_structure,sample2,-4.173650741577148,-3.428341627120972,FALSE
Name can look like .,-3.428341627120972,-20.570049285888672,"what , n't like that","[-3.3328781127929688, -5.120120525360107, -4.728820323944092, -1.4972105026245117, -5.890131950378418, -0.0008860476082190871]",bad,drop_argument,926,syntax,argument_structure,sample2,-4.173650741577148,-3.428341627120972,FALSE
Name can climb up .,-4.048555850982666,-24.291336059570312,what . n't it there,"[-3.209115743637085, -4.81348991394043, -8.597037315368652, -4.577314376831055, -3.0940418243408203, -0.0003364712174516171]",good,drop_argument,926,syntax,argument_structure,sample3,-4.048555850982666,-3.718071699142456,FALSE
Name can look like .,-3.718071699142456,-22.308429718017578,what . n't at a,"[-3.209115743637085, -4.81348991394043, -6.492815017700195, -1.4484015703201294, -6.344235897064209, -0.0003695997002068907]",bad,drop_argument,926,syntax,argument_structure,sample3,-4.048555850982666,-3.718071699142456,FALSE
Name can climb up .,-4.166774272918701,-25.00064468383789,"what , n't ? ?","[-3.3675284385681152, -4.55946683883667, -9.217395782470703, -5.055956840515137, -2.7994461059570312, -0.0008498394163325429]",good,drop_argument,926,syntax,argument_structure,sample4,-4.166774272918701,-3.7058265209198,FALSE
Name can look like .,-3.7058265209198,-22.23495864868164,"what , n't at that","[-3.3675284385681152, -4.55946683883667, -4.541192054748535, -1.426418423652649, -8.338310241699219, -0.0020412816666066647]",bad,drop_argument,926,syntax,argument_structure,sample4,-4.166774272918701,-3.7058265209198,FALSE
Name can climb up .,-4.527588367462158,-27.165531158447266,"what , n't ? ?","[-2.9871325492858887, -4.640105247497559, -9.49074649810791, -7.481141090393066, -2.5659596920013428, -0.0004463391669560224]",good,drop_argument,926,syntax,argument_structure,sample5,-4.527588367462158,-4.00519323348999,FALSE
Name can look like .,-4.00519323348999,-24.031158447265625,"what , n't at that","[-2.9871325492858887, -4.640105247497559, -5.671931266784668, -3.7653584480285645, -6.9656662940979, -0.0009660820942372084]",bad,drop_argument,926,syntax,argument_structure,sample5,-4.527588367462158,-4.00519323348999,FALSE
Name can climb up .,-3.8784568309783936,-23.270740509033203,"what , n't Name ?","[-3.349701166152954, -4.308987617492676, -8.47527027130127, -4.754924774169922, -2.3812692165374756, -0.0005872909096069634]",good,drop_argument,926,syntax,argument_structure,sample6,-3.8784568309783936,-3.802349805831909,FALSE
Name can look like .,-3.802349805831909,-22.814098358154297,"what , n't at that","[-3.349701166152954, -4.308987617492676, -6.485887050628662, -1.8469491004943848, -6.8219780921936035, -0.0005951540661044419]",bad,drop_argument,926,syntax,argument_structure,sample6,-3.8784568309783936,-3.802349805831909,FALSE
Name can climb up .,-4.547631740570068,-27.285789489746094,"what , n't the ?","[-3.405649185180664, -4.747884750366211, -8.960935592651367, -7.57534122467041, -2.595303535461426, -0.0006736631621606648]",good,drop_argument,926,syntax,argument_structure,sample7,-4.547631740570068,-3.5206222534179688,FALSE
Name can look like .,-3.5206222534179688,-21.123733520507812,"what , n't at that","[-3.405649185180664, -4.747884750366211, -5.135907173156738, -2.4594385623931885, -5.374079704284668, -0.0007752750534564257]",bad,drop_argument,926,syntax,argument_structure,sample7,-4.547631740570068,-3.5206222534179688,FALSE
Name can climb up .,-4.249778747558594,-25.498672485351562,"what , n't the ?","[-3.1054515838623047, -5.389750957489014, -9.957825660705566, -5.062020301818848, -1.9833509922027588, -0.0002723561483435333]",good,drop_argument,926,syntax,argument_structure,sample8,-4.249778747558594,-3.51031494140625,FALSE
Name can look like .,-3.51031494140625,-21.0618896484375,"what , n't at that","[-3.1054515838623047, -5.389750957489014, -5.620468616485596, -2.0213828086853027, -4.924231052398682, -0.000605638197157532]",bad,drop_argument,926,syntax,argument_structure,sample8,-4.249778747558594,-3.51031494140625,FALSE
Name can climb up .,-3.6690847873687744,-22.014509201049805,"what , n't it the","[-3.224195957183838, -4.6055827140808105, -9.804766654968262, -2.1904892921447754, -2.189013957977295, -0.0004625442670658231]",good,drop_argument,926,syntax,argument_structure,sample9,-3.6690847873687744,-3.663923978805542,FALSE
Name can look like .,-3.663923978805542,-21.983543395996094,"what , n't in that","[-3.224195957183838, -4.6055827140808105, -5.75492000579834, -2.389622449874878, -6.008625030517578, -0.0005988473421894014]",bad,drop_argument,926,syntax,argument_structure,sample9,-3.6690847873687744,-3.663923978805542,FALSE
Name ran around .,-4.584568977355957,-22.92284393310547,"what , ? ?","[-3.038832426071167, -10.624180793762207, -6.228361129760742, -3.031177282333374, -0.00029202012228779495]",good,drop_argument,958,syntax,argument_structure,sample1,-4.584568977355957,-4.842648029327393,TRUE
Name dropped by .,-4.842648029327393,-24.213239669799805,"what , ? the","[-3.038832426071167, -6.603971004486084, -7.920750617980957, -6.649343967437744, -0.0003412379592191428]",bad,drop_argument,958,syntax,argument_structure,sample1,-4.584568977355957,-4.842648029327393,TRUE
Name ran around .,-3.739670991897583,-18.698354721069336,"what , away .","[-3.5443806648254395, -8.531205177307129, -5.698071479797363, -0.9242459535598755, -0.0004518203204497695]",good,drop_argument,958,syntax,argument_structure,sample10,-3.739670991897583,-4.077598571777344,TRUE
Name dropped by .,-4.077598571777344,-20.38799285888672,"what , the the","[-3.5443806648254395, -6.461178779602051, -5.721466541290283, -4.660321235656738, -0.0006474544061347842]",bad,drop_argument,958,syntax,argument_structure,sample10,-3.739670991897583,-4.077598571777344,TRUE
Name ran around .,-5.259233474731445,-26.296167373657227,"what , away ?","[-3.3328781127929688, -11.378978729248047, -7.719955921173096, -3.8636581897735596, -0.000696654780767858]",good,drop_argument,958,syntax,argument_structure,sample2,-5.259233474731445,-4.896628379821777,FALSE
Name dropped by .,-4.896628379821777,-24.483142852783203,"what , the Name","[-3.3328781127929688, -7.562524795532227, -8.061362266540527, -5.52597713470459, -0.00039867559098638594]",bad,drop_argument,958,syntax,argument_structure,sample2,-5.259233474731445,-4.896628379821777,FALSE
Name ran around .,-4.24135684967041,-21.206783294677734,what . ? ?,"[-3.209115743637085, -8.919325828552246, -6.298791885375977, -2.7792563438415527, -0.0002926159941125661]",good,drop_argument,958,syntax,argument_structure,sample3,-4.24135684967041,-4.91099214553833,TRUE
