Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what has Name bought birds ?,what has Name bought birds ?,-32.834543665499666,-5.472423944249944,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.879828655805529,-5.472423944249944,FALSE
what birds has Name bought ?,what birds has Name bought ?,-35.25946834712138,-5.876578057853563,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.876578057853563,-5.468032481054003,FALSE
what has Name bought birds ?,what has Name bought birds ?,-32.80819488632402,-5.468032481054003,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.876578057853563,-5.468032481054003,FALSE
what birds has Name bought ?,what birds has Name bought ?,-36.26023040897289,-6.043371734828814,(ROOT (WHNP _what) (SQ (NP _birds) (VP (AUX _has) (NP _Name) (VP _bought))) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.043371734828814,-5.754358864839666,FALSE
what has Name bought birds ?,what has Name bought birds ?,-34.526153189038,-5.754358864839666,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.043371734828814,-5.754358864839666,FALSE
which can Name fix glass ?,which can Name fix glass ?,-37.043251480017794,-6.173875246669632,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.63110604094679,-6.173875246669632,TRUE
which glass can Name fix ?,which glass can Name fix ?,-33.78663624568074,-5.63110604094679,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.63110604094679,-6.173875246669632,TRUE
which can Name fix glass ?,which can Name fix glass ?,-38.422314946124764,-6.403719157687461,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass)) (. _?))),bad,left_branch_island_simple_question,930,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.9280671374073,-6.403719157687461,TRUE
which glass can Name fix ?,which glass can Name fix ?,-35.5684028244438,-5.9280671374073,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix) (. _?))),good,left_branch_island_simple_question,930,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.9280671374073,-6.403719157687461,TRUE
which can Name fix glass ?,which can Name fix glass ?,-37.43076797830493,-6.238461329717488,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.636364888302885,-6.238461329717488,TRUE
which glass can Name fix ?,which glass can Name fix ?,-33.81818932981731,-5.636364888302885,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.636364888302885,-6.238461329717488,TRUE
which can Name fix glass ?,which can Name fix glass ?,-39.215355291474175,-6.535892548579029,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.9786191925594,-6.535892548579029,TRUE
which glass can Name fix ?,which glass can Name fix ?,-35.8717151553564,-5.9786191925594,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.9786191925594,-6.535892548579029,TRUE
which can Name fix glass ?,which can Name fix glass ?,-36.38818691291089,-6.064697818818481,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.527144779895715,-6.064697818818481,TRUE
which glass can Name fix ?,which glass can Name fix ?,-33.16286867937429,-5.527144779895715,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.527144779895715,-6.064697818818481,TRUE
which can Name fix glass ?,which can Name fix glass ?,-36.72232159126414,-6.1203869318773565,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.715471848555595,-6.1203869318773565,TRUE
which glass can Name fix ?,which glass can Name fix ?,-34.29283109133357,-5.715471848555595,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.715471848555595,-6.1203869318773565,TRUE
which can Name fix glass ?,which can Name fix glass ?,-36.95683035955052,-6.159471726591754,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.546539547555054,-6.159471726591754,TRUE
which glass can Name fix ?,which glass can Name fix ?,-33.279237285330325,-5.546539547555054,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.546539547555054,-6.159471726591754,TRUE
which can Name fix glass ?,which can Name fix glass ?,-36.22152836936572,-6.036921394894287,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.696035589996346,-6.036921394894287,TRUE
which glass can Name fix ?,which glass can Name fix ?,-34.17621353997808,-5.696035589996346,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.696035589996346,-6.036921394894287,TRUE
which can Name fix glass ?,which can Name fix glass ?,-37.15709945720906,-6.192849909534843,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.524049627375908,-6.192849909534843,TRUE
which glass can Name fix ?,which glass can Name fix ?,-33.14429776425545,-5.524049627375908,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.524049627375908,-6.192849909534843,TRUE
which can Name fix glass ?,which can Name fix glass ?,-36.66193981024728,-6.11032330170788,(ROOT (WHNP _which) (SQ (MD _can) (NP _Name) (VP (VB _fix) (NP _glass))) (. _?)),bad,left_branch_island_simple_question,930,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.564243036118797,-6.11032330170788,TRUE
which glass can Name fix ?,which glass can Name fix ?,-33.385458216712784,-5.564243036118797,(ROOT (WHNP (WDT _which) (NN _glass)) (SQ (MD _can) (NP _Name) (VP _fix)) (. _?)),good,left_branch_island_simple_question,930,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.564243036118797,-6.11032330170788,TRUE
what men might Name kiss ?,what men might Name kiss ?,-35.59665493127304,-5.932775821878839,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.932775821878839,-5.364082102297998,FALSE
what might Name kiss men ?,what might Name kiss men ?,-32.18449261378799,-5.364082102297998,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VBP _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.932775821878839,-5.364082102297998,FALSE
what men might Name kiss ?,what men might Name kiss ?,-35.46196128569834,-5.9103268809497225,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss) (. _?))),good,left_branch_island_simple_question,937,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.9103268809497225,-5.456013892257725,FALSE
what might Name kiss men ?,what might Name kiss men ?,-32.73608335354635,-5.456013892257725,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men)) (. _?))),bad,left_branch_island_simple_question,937,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.9103268809497225,-5.456013892257725,FALSE
what men might Name kiss ?,what men might Name kiss ?,-34.65927546494546,-5.776545910824243,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.776545910824243,-5.354157159486488,FALSE
what might Name kiss men ?,what might Name kiss men ?,-32.12494295691893,-5.354157159486488,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.776545910824243,-5.354157159486488,FALSE
what men might Name kiss ?,what men might Name kiss ?,-35.510067300381955,-5.918344550063659,(ROOT (WHNP _what) (SQ (NP _men) (VP (MD _might) (NP _Name) (VP _kiss))) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.918344550063659,-5.6089150763483024,FALSE
what might Name kiss men ?,what might Name kiss men ?,-33.65349045808981,-5.6089150763483024,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.918344550063659,-5.6089150763483024,FALSE
what men might Name kiss ?,what men might Name kiss ?,-35.10216818169562,-5.850361363615936,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.850361363615936,-5.402356803291171,FALSE
what might Name kiss men ?,what might Name kiss men ?,-32.414140819747026,-5.402356803291171,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.850361363615936,-5.402356803291171,FALSE
what men might Name kiss ?,what men might Name kiss ?,-36.72193061946202,-6.120321769910337,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.120321769910337,-5.445544323446107,FALSE
what might Name kiss men ?,what might Name kiss men ?,-32.67326594067664,-5.445544323446107,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VBP _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.120321769910337,-5.445544323446107,FALSE
what men might Name kiss ?,what men might Name kiss ?,-35.393552877736916,-5.898925479622819,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.898925479622819,-5.2776396938396495,FALSE
what might Name kiss men ?,what might Name kiss men ?,-31.665838163037897,-5.2776396938396495,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.898925479622819,-5.2776396938396495,FALSE
what men might Name kiss ?,what men might Name kiss ?,-34.99327243686127,-5.832212072810211,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.832212072810211,-5.295214906153283,FALSE
what might Name kiss men ?,what might Name kiss men ?,-31.771289436919698,-5.295214906153283,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.832212072810211,-5.295214906153283,FALSE
what men might Name kiss ?,what men might Name kiss ?,-34.900501902792435,-5.8167503171320725,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.8167503171320725,-5.3251136766243095,FALSE
what might Name kiss men ?,what might Name kiss men ?,-31.950682059745855,-5.3251136766243095,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.8167503171320725,-5.3251136766243095,FALSE
what men might Name kiss ?,what men might Name kiss ?,-34.76392190121281,-5.7939869835354685,(ROOT (WHNP (WDT _what) (NNS _men)) (SQ (MD _might) (NP _Name) (VP _kiss)) (. _?)),good,left_branch_island_simple_question,937,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.7939869835354685,-5.277043623119906,FALSE
what might Name kiss men ?,what might Name kiss men ?,-31.662261738719437,-5.277043623119906,(ROOT (WHNP _what) (SQ (MD _might) (NP _Name) (VP (VB _kiss) (NP _men))) (. _?)),bad,left_branch_island_simple_question,937,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.7939869835354685,-5.277043623119906,FALSE
what had Name hugged people ?,what had Name hugged people ?,-32.98551161596137,-5.497585269326895,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _hugged) (NP _people))) (. _?)),bad,left_branch_island_simple_question,951,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.948375070526775,-5.497585269326895,FALSE
what people had Name hugged ?,what people had Name hugged ?,-35.69025042316065,-5.948375070526775,(ROOT (WHNP (WDT _what) (NNS _people)) (SQ (AUX _had) (NP _Name) (VP _hugged)) (. _?)),good,left_branch_island_simple_question,951,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.948375070526775,-5.497585269326895,FALSE
what had Name hugged people ?,what had Name hugged people ?,-32.74221505927069,-5.457035843211782,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _hugged) (NP _people))) (. _?)),bad,left_branch_island_simple_question,951,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.83434813220443,-5.457035843211782,FALSE
what people had Name hugged ?,what people had Name hugged ?,-35.00608879322658,-5.83434813220443,(ROOT (WHNP (WDT _what) (NNS _people)) (SQ (AUX _had) (NP _Name) (VP _hugged)) (. _?)),good,left_branch_island_simple_question,951,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.83434813220443,-5.457035843211782,FALSE
what had Name hugged people ?,what had Name hugged people ?,-31.040518176579543,-5.17341969609659,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _hugged) (NP _people))) (. _?)),bad,left_branch_island_simple_question,951,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.538569620426959,-5.17341969609659,FALSE
what people had Name hugged ?,what people had Name hugged ?,-33.23141772256176,-5.538569620426959,(ROOT (WHNP (WDT _what) (NNS _people)) (SQ (AUX _had) (NP _Name) (VP _hugged)) (. _?)),good,left_branch_island_simple_question,951,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.538569620426959,-5.17341969609659,FALSE
what had Name hugged people ?,what had Name hugged people ?,-31.31933490564493,-5.219889150940822,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _hugged) (NP _people))) (. _?)),bad,left_branch_island_simple_question,951,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.632420848843107,-5.219889150940822,FALSE
what people had Name hugged ?,what people had Name hugged ?,-33.79452509305864,-5.632420848843107,(ROOT (WHNP (WDT _what) (NNS _people)) (SQ (AUX _had) (NP _Name) (VP _hugged)) (. _?)),good,left_branch_island_simple_question,951,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.632420848843107,-5.219889150940822,FALSE
what had Name hugged people ?,what had Name hugged people ?,-32.06642609367532,-5.344404348945886,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _hugged) (NP _people))) (. _?)),bad,left_branch_island_simple_question,951,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.738313666485527,-5.344404348945886,FALSE
what people had Name hugged ?,what people had Name hugged ?,-34.42988199891316,-5.738313666485527,(ROOT (WHNP (WDT _what) (NNS _people)) (SQ (AUX _had) (NP _Name) (VP _hugged)) (. _?)),good,left_branch_island_simple_question,951,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.738313666485527,-5.344404348945886,FALSE
what had Name hugged people ?,what had Name hugged people ?,-31.49699106391173,-5.2494985106519545,(ROOT (WHNP _what) (VP (VBD _had) (NP _Name) (VP (VBD _hugged) (NP _people))) (. _?)),bad,left_branch_island_simple_question,951,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.773820635415185,-5.2494985106519545,FALSE
what people had Name hugged ?,what people had Name hugged ?,-34.64292381249111,-5.773820635415185,(ROOT (WHNP (WDT _what) (NNS _people)) (VP (VBD _had) (NP _Name) (VP _hugged)) (. _?)),good,left_branch_island_simple_question,951,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.773820635415185,-5.2494985106519545,FALSE
